Joueur,Adversaire,Nombre de rencontres,Nombre de victoires,% Victoire,Nombre de rencontres (hard),Nombre de victoires (hard),% Victoire (hard),Nombre de rencontres (clay),Nombre de victoires (clay),% Victoire (clay),Nombre de rencontres (grass),Nombre de victoires (grass),% Victoire (grass),Nombre de rencontres (various),Nombre de victoires (various),% Victoire (various),player_key,Rang,player_bday,Nombre titres total,Victoire totale,Victoire Hard,Victoire Clay,Victoire Grass,Age,% victoire général,% victoire hard,% victoire clay,% victoire grass,matches_won_top100,% victoire contre top 100
Ar. Rodionova,A. Sharma,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,57.0,15.12.1989,16.0,521.0,398.0,51.0,69.0,34.0,41.66666666666667,42.857142857142854,40.0,0.0,0.0,0.0
Ar. Rodionova,M. Bassols,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,57.0,15.12.1989,16.0,521.0,398.0,51.0,69.0,34.0,41.66666666666667,42.857142857142854,40.0,0.0,0.0,0.0
G. Blancaneaux,R. Bonadio,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,08.08.1998,12.0,245.0,118.0,126.0,7.0,25.0,50.0,0.0,50.0,0.0,0.0,0.0
V. Kopriva,R. Safiullin,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0,127.0,15.06.1997,5.0,185.0,34.0,149.0,1.0,27.0,59.375,59.375,0.0,0.0,0.0,0.0
E. Bektas,E. Alexandrova,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,30.03.1993,21.0,225.0,194.0,14.0,23.0,31.0,33.33333333333333,20.0,0.0,0.0,7.0,3.111111111111111
K. Sebov,R. Marino,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6701.0,145.0,05.01.1999,5.0,142.0,131.0,7.0,3.0,25.0,53.84615384615385,60.0,0.0,50.0,0.0,0.0
N. Djokovic,D. Medvedev,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,1.0,22.05.1987,99.0,1187.0,762.0,290.0,128.0,37.0,50.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0
N. Djokovic,K. Khachanov,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,1.0,22.05.1987,99.0,1187.0,762.0,290.0,128.0,37.0,50.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0
N. Djokovic,A. Davidovich Fokina,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,1.0,22.05.1987,99.0,1187.0,762.0,290.0,128.0,37.0,50.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0
N. Djokovic,H. Hurkacz,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,1.0,22.05.1987,99.0,1187.0,762.0,290.0,128.0,37.0,50.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0
N. Djokovic,J. Thompson,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1905.0,1.0,22.05.1987,99.0,1187.0,762.0,290.0,128.0,37.0,50.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0
N. Djokovic,T. Fritz,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,1.0,22.05.1987,99.0,1187.0,762.0,290.0,128.0,37.0,50.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0
N. Djokovic,A. De Minaur,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,1.0,22.05.1987,99.0,1187.0,762.0,290.0,128.0,37.0,50.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0
N. Djokovic,S. Tsitsipas,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,1.0,22.05.1987,99.0,1187.0,762.0,290.0,128.0,37.0,50.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0
N. Djokovic,B. Shelton,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,1.0,22.05.1987,99.0,1187.0,762.0,290.0,128.0,37.0,50.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0
N. Djokovic,T. M. Etcheverry,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,1.0,22.05.1987,99.0,1187.0,762.0,290.0,128.0,37.0,50.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0
N. Djokovic,J. Sinner,3.0,2.0,66.66666666666666,2.0,1.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1905.0,1.0,22.05.1987,99.0,1187.0,762.0,290.0,128.0,37.0,50.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0
N. Djokovic,C. Alcaraz,2.0,1.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1905.0,1.0,22.05.1987,99.0,1187.0,762.0,290.0,128.0,37.0,50.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0
N. Djokovic,H. Rune,2.0,1.0,50.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,1.0,22.05.1987,99.0,1187.0,762.0,290.0,128.0,37.0,50.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0
N. Djokovic,L. Musetti,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,1.0,22.05.1987,99.0,1187.0,762.0,290.0,128.0,37.0,50.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0
S. Bejlek,A. Hartono,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9393.0,129.0,31.01.2006,9.0,122.0,19.0,101.0,2.0,18.0,52.083333333333336,55.88235294117647,37.5,50.0,0.0,0.0
S. Bejlek,K. Birrell,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9393.0,129.0,31.01.2006,9.0,122.0,19.0,101.0,2.0,18.0,52.083333333333336,55.88235294117647,37.5,50.0,0.0,0.0
S. Bejlek,K. Rakhimova,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9393.0,129.0,31.01.2006,9.0,122.0,19.0,101.0,2.0,18.0,52.083333333333336,55.88235294117647,37.5,50.0,0.0,0.0
M. Cecchinato,B. Shelton,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.0,20.0,30.09.1992,18.0,486.0,40.0,444.0,2.0,31.0,59.61538461538461,62.5,50.0,0.0,0.0,0.0
M. Cecchinato,T. Skatov,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.0,20.0,30.09.1992,18.0,486.0,40.0,444.0,2.0,31.0,59.61538461538461,62.5,50.0,0.0,0.0,0.0
M. Cecchinato,Y. Hanfmann,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.0,20.0,30.09.1992,18.0,486.0,40.0,444.0,2.0,31.0,59.61538461538461,62.5,50.0,0.0,0.0,0.0
C. Hemery,P. Llamas Ruiz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.0,157.0,28.01.1995,7.0,285.0,94.0,189.0,2.0,29.0,14.285714285714285,0.0,20.0,0.0,3.0,1.0526315789473684
N. D. Ionel,C. H. Tseng,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,564.0,229.0,12.10.2002,10.0,251.0,67.0,181.0,1.0,21.0,77.77777777777779,77.77777777777779,0.0,0.0,0.0,0.0
L. Klein,C. Ruud,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969.0,118.0,22.03.1998,5.0,195.0,84.0,97.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Zakharova,K. Birrell,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794.0,96.0,18.01.2002,12.0,205.0,181.0,24.0,0.0,22.0,30.76923076923077,0.0,28.57142857142857,0.0,0.0,0.0
A. Zakharova,A. Korneeva,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794.0,96.0,18.01.2002,12.0,205.0,181.0,24.0,0.0,22.0,30.76923076923077,0.0,28.57142857142857,0.0,0.0,0.0
E. Arango,N. Hibino,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.0,115.0,28.11.2000,2.0,128.0,50.0,66.0,7.0,23.0,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.0
E. Arango,L. Stefanini,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.0,115.0,28.11.2000,2.0,128.0,50.0,66.0,7.0,23.0,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.0
E. Arango,G. Minnen,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.0,115.0,28.11.2000,2.0,128.0,50.0,66.0,7.0,23.0,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.0
E. Arango,A. Parks,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.0,115.0,28.11.2000,2.0,128.0,50.0,66.0,7.0,23.0,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.0
E. Arango,E. Andreeva,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.0,115.0,28.11.2000,2.0,128.0,50.0,66.0,7.0,23.0,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.0
E. Arango,J. Riera,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.0,115.0,28.11.2000,2.0,128.0,50.0,66.0,7.0,23.0,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.0
E. Arango,Y. Wang,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.0,115.0,28.11.2000,2.0,128.0,50.0,66.0,7.0,23.0,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.0
E. Arango,M. Sakkari,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.0,115.0,28.11.2000,2.0,128.0,50.0,66.0,7.0,23.0,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.0
C. Garin,M. Kecmanovic,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2071.0,17.0,30.05.1996,13.0,347.0,79.0,249.0,16.0,28.0,46.15384615384615,54.54545454545454,0.0,0.0,0.0,0.0
Y. Hanfmann,T. Monteiro,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,51.0,13.11.1991,12.0,296.0,80.0,197.0,18.0,32.0,68.96551724137932,0.0,68.96551724137932,0.0,119.0,40.2027027027027
Y. Hanfmann,M. Cecchinato,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,51.0,13.11.1991,12.0,296.0,80.0,197.0,18.0,32.0,68.96551724137932,0.0,68.96551724137932,0.0,119.0,40.2027027027027
Y. Hanfmann,J. Duckworth,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,51.0,13.11.1991,12.0,296.0,80.0,197.0,18.0,32.0,68.96551724137932,0.0,68.96551724137932,0.0,119.0,40.2027027027027
Y. Hanfmann,A. Rublev,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1764.0,51.0,13.11.1991,12.0,296.0,80.0,197.0,18.0,32.0,68.96551724137932,0.0,68.96551724137932,0.0,119.0,40.2027027027027
Y. Hanfmann,D. Medvedev,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,51.0,13.11.1991,12.0,296.0,80.0,197.0,18.0,32.0,68.96551724137932,0.0,68.96551724137932,0.0,119.0,40.2027027027027
Y. Hanfmann,J. Sinner,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,51.0,13.11.1991,12.0,296.0,80.0,197.0,18.0,32.0,68.96551724137932,0.0,68.96551724137932,0.0,119.0,40.2027027027027
Y. Hanfmann,A. Fils,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,51.0,13.11.1991,12.0,296.0,80.0,197.0,18.0,32.0,68.96551724137932,0.0,68.96551724137932,0.0,119.0,40.2027027027027
Y. Hanfmann,L. Darderi,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.0,51.0,13.11.1991,12.0,296.0,80.0,197.0,18.0,32.0,68.96551724137932,0.0,68.96551724137932,0.0,119.0,40.2027027027027
K. Weedon,M. Capurro Taborda,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1055.0,730.0,18.02.1989,0.0,37.0,27.0,6.0,0.0,35.0,13.333333333333334,13.333333333333334,0.0,0.0,0.0,0.0
E. Jacquemot,M. Linette,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.0,144.0,03.05.2003,2.0,155.0,84.0,66.0,5.0,21.0,33.33333333333333,20.0,42.857142857142854,0.0,0.0,0.0
E. Jacquemot,J. Riera,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.0,144.0,03.05.2003,2.0,155.0,84.0,66.0,5.0,21.0,33.33333333333333,20.0,42.857142857142854,0.0,0.0,0.0
M. Neuchrist,I. Gakhov,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,897.0,152.0,22.07.1991,10.0,326.0,234.0,92.0,0.0,32.0,65.0,65.0,0.0,0.0,0.0,0.0
L. Djere,M. Cilic,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2386.0,33.0,02.06.1995,4.0,272.0,59.0,202.0,7.0,29.0,60.97560975609756,71.42857142857143,50.0,0.0,514.0,188.97058823529412
L. Djere,R. Hijikata,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2386.0,33.0,02.06.1995,4.0,272.0,59.0,202.0,7.0,29.0,60.97560975609756,71.42857142857143,50.0,0.0,514.0,188.97058823529412
A. Michelsen,A. De Minaur,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10884.0,0.0,25.08.2004,99.0,227.0,203.0,104.0,106.0,19.0,62.0,60.0,61.53846153846154,71.42857142857143,0.0,0.0
A. Michelsen,T. Griekspoor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10884.0,0.0,25.08.2004,99.0,227.0,203.0,104.0,106.0,19.0,62.0,60.0,61.53846153846154,71.42857142857143,0.0,0.0
S. Johnson,F. Tiafoe,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.0,32.0,01.01.1970,17.0,473.0,347.0,70.0,55.0,54.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0
C. Dolehide,H. Dart,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,05.09.1998,21.0,287.0,187.0,89.0,33.0,25.0,44.0,42.857142857142854,45.45454545454545,0.0,0.0,0.0
C. Dolehide,M. Sakkari,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,05.09.1998,21.0,287.0,187.0,89.0,33.0,25.0,44.0,42.857142857142854,45.45454545454545,0.0,0.0,0.0
L. Nardi,F. Cobolli,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,73.0,06.08.2003,10.0,159.0,93.0,65.0,1.0,20.0,47.368421052631575,16.666666666666664,53.125,0.0,0.0,0.0
L. Nardi,L. Musetti,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,73.0,06.08.2003,10.0,159.0,93.0,65.0,1.0,20.0,47.368421052631575,16.666666666666664,53.125,0.0,0.0,0.0
L. Nardi,A. Fils,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,73.0,06.08.2003,10.0,159.0,93.0,65.0,1.0,20.0,47.368421052631575,16.666666666666664,53.125,0.0,0.0,0.0
L. Nardi,D. Sweeny,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,73.0,06.08.2003,10.0,159.0,93.0,65.0,1.0,20.0,47.368421052631575,16.666666666666664,53.125,0.0,0.0,0.0
R. Marino,K. Sebov,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,0.0,16.12.1990,9.0,203.0,161.0,27.0,18.0,33.0,50.0,50.0,0.0,0.0,0.0,0.0
R. Marino,E. Navarro,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,0.0,16.12.1990,9.0,203.0,161.0,27.0,18.0,33.0,50.0,50.0,0.0,0.0,0.0,0.0
G. Mpetshi Perricard,E. Leshem,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,9222.0,66.0,08.07.2003,10.0,167.0,75.0,88.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
G. Mpetshi Perricard,G. Onclin,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9222.0,66.0,08.07.2003,10.0,167.0,75.0,88.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
T. Preston,A. Eala,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3324.0,142.0,27.10.2005,5.0,90.0,77.0,5.0,7.0,18.0,50.0,50.0,0.0,0.0,0.0,0.0
D. Yevseyev,Y. Watanuki,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,569.0,167.0,22.05.1993,4.0,301.0,199.0,102.0,0.0,31.0,44.827586206896555,44.827586206896555,0.0,0.0,0.0,0.0
J. Rodionov,B. Holt,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,115.0,16.05.1999,8.0,233.0,139.0,72.0,19.0,25.0,66.66666666666666,40.0,69.76744186046511,0.0,0.0,0.0
M. Navone,F. Cerundolo,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,31.0,27.02.2001,9.0,204.0,2.0,202.0,0.0,23.0,50.0,50.0,50.0,0.0,0.0,0.0
M. Navone,L. Darderi,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,31.0,27.02.2001,9.0,204.0,2.0,202.0,0.0,23.0,50.0,50.0,50.0,0.0,0.0,0.0
M. Navone,J. Fonseca,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,31.0,27.02.2001,9.0,204.0,2.0,202.0,0.0,23.0,50.0,50.0,50.0,0.0,0.0,0.0
M. Navone,M. Fucsovics,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,31.0,27.02.2001,9.0,204.0,2.0,202.0,0.0,23.0,50.0,50.0,50.0,0.0,0.0,0.0
A. Danilina,K. Juvan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1818.0,0.0,20.08.1995,25.0,218.0,114.0,99.0,10.0,28.0,20.0,0.0,20.0,0.0,0.0,0.0
N. Jarry,G. Dimitrov,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,16.0,11.10.1995,20.0,407.0,88.0,296.0,14.0,28.0,40.0,33.33333333333333,41.66666666666667,0.0,0.0,0.0
N. Jarry,J. Munar,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,16.0,11.10.1995,20.0,407.0,88.0,296.0,14.0,28.0,40.0,33.33333333333333,41.66666666666667,0.0,0.0,0.0
N. Jarry,J. P. Varillas,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,400.0,16.0,11.10.1995,20.0,407.0,88.0,296.0,14.0,28.0,40.0,33.33333333333333,41.66666666666667,0.0,0.0,0.0
N. Jarry,D. Medvedev,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,16.0,11.10.1995,20.0,407.0,88.0,296.0,14.0,28.0,40.0,33.33333333333333,41.66666666666667,0.0,0.0,0.0
N. Jarry,A. Zverev,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,16.0,11.10.1995,20.0,407.0,88.0,296.0,14.0,28.0,40.0,33.33333333333333,41.66666666666667,0.0,0.0,0.0
M. Bouzkova,S. Kenin,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2820.0,0.0,21.07.1998,10.0,287.0,211.0,47.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Bouzkova,E. Lys,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2820.0,0.0,21.07.1998,10.0,287.0,211.0,47.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Bouzkova,V. Kudermetova,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2820.0,0.0,21.07.1998,10.0,287.0,211.0,47.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Bouzkova,C. Garcia,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,2820.0,0.0,21.07.1998,10.0,287.0,211.0,47.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Bouzkova,C. Bucsa,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2820.0,0.0,21.07.1998,10.0,287.0,211.0,47.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Bouzkova,K. Siniakova,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2820.0,0.0,21.07.1998,10.0,287.0,211.0,47.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Bouzkova,J. Pegula,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2820.0,0.0,21.07.1998,10.0,287.0,211.0,47.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Bouzkova,A. Sabalenka,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2820.0,0.0,21.07.1998,10.0,287.0,211.0,47.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
Y. Wu,A. Zverev,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,116.0,14.10.1999,8.0,124.0,95.0,22.0,7.0,24.0,58.333333333333336,47.368421052631575,68.75,0.0,0.0,0.0
B. Van De Zandschulp,M. Fucsovics,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2972.0,35.0,04.10.1995,5.0,238.0,147.0,72.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Van De Zandschulp,I. Ivashka,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2972.0,35.0,04.10.1995,5.0,238.0,147.0,72.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Van De Zandschulp,M. Ymer,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2972.0,35.0,04.10.1995,5.0,238.0,147.0,72.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Van De Zandschulp,M. Arnaldi,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,2972.0,35.0,04.10.1995,5.0,238.0,147.0,72.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Van De Zandschulp,D. Evans,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2972.0,35.0,04.10.1995,5.0,238.0,147.0,72.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
