player_key,player_name,player_country,player_bday,player_logo,season,type,rank,titles,matches_won,matches_lost,hard_won,hard_lost,clay_won,clay_lost,grass_won,grass_lost
33,G. T. Di,Belgium,01.01.1970,,2022,doubles,621,1,20,13,13,7,7,6,,
33,G. T. Di,Belgium,01.01.1970,,2021,doubles,1723,0,2,3,2,2,0,1,,
33,G. T. Di,Belgium,01.01.1970,,2022,singles,739,1,18,15,11,7,7,8,,
33,G. T. Di,Belgium,01.01.1970,,2021,singles,1319,0,4,6,4,4,0,2,,
33,G. T. Di,Belgium,01.01.1970,,2020,singles,,0,1,1,1,1,,,,
33,G. T. Di,Belgium,01.01.1970,,2023,doubles,463,3,28,14,13,6,15,8,,
33,G. T. Di,Belgium,01.01.1970,,2023,singles,826,0,11,14,6,8,5,6,,
33,G. T. Di,Belgium,01.01.1970,,2024,doubles,438,1,18,10,4,4,14,6,,
33,G. T. Di,Belgium,01.01.1970,,2024,singles,870,0,9,10,4,3,5,7,,
34,M. Matoula,Greece,26.04.1997,,2022,doubles,533,0,17,16,5,5,12,11,,
34,M. Matoula,Greece,26.04.1997,,2021,doubles,1145,1,10,9,1,3,9,6,,
34,M. Matoula,Greece,26.04.1997,,2020,doubles,,0,2,4,,,2,4,,
34,M. Matoula,Greece,26.04.1997,,2022,singles,551,0,21,18,4,6,16,12,,
34,M. Matoula,Greece,26.04.1997,,2021,singles,798,1,16,11,5,3,11,8,,
34,M. Matoula,Greece,26.04.1997,,2020,singles,1304,0,3,6,0,1,3,5,,
34,M. Matoula,Greece,26.04.1997,,2023,doubles,414,1,24,20,8,9,15,10,,
34,M. Matoula,Greece,26.04.1997,,2023,singles,318,1,32,24,9,11,23,13,,
34,M. Matoula,Greece,26.04.1997,,2024,doubles,526,0,6,8,0,2,4,6,,
34,M. Matoula,Greece,26.04.1997,,2024,singles,332,0,2,13,0,2,2,11,,
37,Y. Shan,China,15.02.2000,,2022,doubles,1393,0,3,10,1,6,2,4,,
37,Y. Shan,China,15.02.2000,,2021,doubles,1635,0,1,4,1,4,0,0,,
37,Y. Shan,China,15.02.2000,,2020,doubles,1438,0,0,1,0,1,,,,
37,Y. Shan,China,15.02.2000,,2022,singles,,0,0,8,0,7,0,1,,
37,Y. Shan,China,15.02.2000,,2021,singles,1433,0,2,4,2,4,,,,
37,Y. Shan,China,15.02.2000,,2023,doubles,1515,0,3,9,3,9,,,,
37,Y. Shan,China,15.02.2000,,2023,singles,1327,0,1,11,1,10,0,1,,
37,Y. Shan,China,15.02.2000,,2024,doubles,1523,0,1,1,1,1,,,,
37,Y. Shan,China,15.02.2000,,2024,singles,1316,0,0,1,0,1,,,,
38,A. Koshiishi,Japan,28.07.2000,,2022,doubles,1204,0,1,8,1,8,,,,
38,A. Koshiishi,Japan,28.07.2000,,2021,doubles,926,0,11,16,10,13,1,3,,
38,A. Koshiishi,Japan,28.07.2000,,2020,doubles,917,0,2,5,0,1,2,4,,
38,A. Koshiishi,Japan,28.07.2000,,2022,singles,765,0,9,8,9,8,,,,
38,A. Koshiishi,Japan,28.07.2000,,2021,singles,579,3,37,12,37,11,0,1,,
38,A. Koshiishi,Japan,28.07.2000,,2020,singles,873,0,6,6,1,2,5,4,,
38,A. Koshiishi,Japan,28.07.2000,,2023,doubles,700,2,9,15,9,15,,,,
38,A. Koshiishi,Japan,28.07.2000,,2023,singles,562,5,42,12,42,12,,,,
38,A. Koshiishi,Japan,28.07.2000,,2024,doubles,713,0,0,7,0,6,0,1,,
38,A. Koshiishi,Japan,28.07.2000,,2024,singles,613,0,1,5,0,4,1,1,,
39,C. Takayama,Japan,10.02.1991,,2022,doubles,719,0,13,16,13,16,,,,
39,C. Takayama,Japan,10.02.1991,,2021,doubles,,0,1,3,1,2,0,1,,
39,C. Takayama,Japan,10.02.1991,,2012,doubles,757,0,0,1,0,1,,,,
39,C. Takayama,Japan,10.02.1991,,2011,doubles,441,0,0,1,0,1,,,,
39,C. Takayama,Japan,10.02.1991,,2022,singles,994,0,5,11,5,11,,,,
39,C. Takayama,Japan,10.02.1991,,2021,singles,,0,5,3,3,2,2,1,,
39,C. Takayama,Japan,10.02.1991,,2014,singles,1099,0,0,1,0,1,,,,
39,C. Takayama,Japan,10.02.1991,,2013,singles,1118,0,0,1,0,1,,,,
39,C. Takayama,Japan,10.02.1991,,2012,singles,892,0,1,5,0,2,,,1,3
39,C. Takayama,Japan,10.02.1991,,2011,singles,428,0,1,2,1,2,,,,
39,C. Takayama,Japan,10.02.1991,,2023,singles,1171,0,1,3,1,3,,,,
40,S. Wei,China,05.12.2003,,2022,doubles,378,10,45,9,45,9,,,,
40,S. Wei,China,05.12.2003,,2019,doubles,,0,0,1,0,1,,,,
40,S. Wei,China,05.12.2003,,2022,singles,418,6,64,17,64,17,,,,
40,S. Wei,China,05.12.2003,,2019,singles,1020,0,1,2,1,2,,,,
40,S. Wei,China,05.12.2003,,2018,singles,,0,0,1,0,1,,,,
40,S. Wei,China,05.12.2003,,2023,doubles,331,1,20,15,19,13,1,2,,
40,S. Wei,China,05.12.2003,,2023,singles,232,1,37,19,31,17,6,2,,
40,S. Wei,China,05.12.2003,,2024,singles,190,1,13,7,13,7,0,0,,
41,D. Daley,United Kingdom,15.06.2000,,2022,doubles,919,0,4,12,4,11,,,0,1
41,D. Daley,United Kingdom,15.06.2000,,2021,doubles,1635,0,3,3,1,1,2,2,,
41,D. Daley,United Kingdom,15.06.2000,,2020,doubles,,0,0,2,0,2,,,,
41,D. Daley,United Kingdom,15.06.2000,,2018,doubles,939,0,0,1,,,,,0,1
41,D. Daley,United Kingdom,15.06.2000,,2022,singles,1075,0,2,13,2,13,,,,
41,D. Daley,United Kingdom,15.06.2000,,2021,singles,,0,0,1,0,1,,,,
41,D. Daley,United Kingdom,15.06.2000,,2020,singles,,0,0,1,,,0,1,,
41,D. Daley,United Kingdom,15.06.2000,,2018,singles,,0,0,1,,,,,0,1
41,D. Daley,United Kingdom,15.06.2000,,2023,doubles,1056,0,4,9,4,9,,,,
41,D. Daley,United Kingdom,15.06.2000,,2023,singles,850,0,7,12,7,12,,,,
41,D. Daley,United Kingdom,15.06.2000,,2024,doubles,972,0,3,10,3,10,,,,
41,D. Daley,United Kingdom,15.06.2000,,2024,singles,909,0,4,9,4,9,,,,
42,Y. Mansouri,France,15.05.2001,,2022,doubles,496,1,27,18,26,17,1,1,,
42,Y. Mansouri,France,15.05.2001,,2021,doubles,534,3,33,14,29,10,4,4,,
42,Y. Mansouri,France,15.05.2001,,2020,doubles,668,1,11,8,6,6,5,2,,
42,Y. Mansouri,France,15.05.2001,,2018,doubles,825,0,1,2,0,1,1,1,,
42,Y. Mansouri,France,15.05.2001,,2017,doubles,799,0,1,1,,,1,1,,
42,Y. Mansouri,France,15.05.2001,,2016,doubles,,0,0,1,,,0,1,,
42,Y. Mansouri,France,15.05.2001,,2022,singles,514,1,38,26,38,26,,,,
42,Y. Mansouri,France,15.05.2001,,2021,singles,824,0,15,23,15,21,0,2,,
42,Y. Mansouri,France,15.05.2001,,2020,singles,874,0,7,8,7,7,0,1,,
42,Y. Mansouri,France,15.05.2001,,2019,singles,936,0,0,1,0,1,,,,
42,Y. Mansouri,France,15.05.2001,,2018,singles,846,0,1,4,0,2,0,1,1,1
42,Y. Mansouri,France,15.05.2001,,2017,singles,867,0,1,4,0,1,1,2,0,1
42,Y. Mansouri,France,15.05.2001,,2016,singles,970,0,0,2,,,0,2,,
42,Y. Mansouri,France,15.05.2001,,2023,doubles,245,2,31,21,25,15,6,6,,
42,Y. Mansouri,France,15.05.2001,,2023,singles,480,0,24,31,18,25,6,6,,
42,Y. Mansouri,France,15.05.2001,,2024,doubles,229,2,30,12,19,8,11,4,,
42,Y. Mansouri,France,15.05.2001,,2024,singles,570,0,8,17,7,10,1,7,,
43,M. Zhabrailova,World,10.02.2003,,2022,doubles,705,1,21,18,21,18,,,,
43,M. Zhabrailova,World,10.02.2003,,2021,doubles,1723,0,3,8,3,8,,,,
43,M. Zhabrailova,World,10.02.2003,,2020,doubles,,0,0,3,,,0,3,,
43,M. Zhabrailova,World,10.02.2003,,2022,singles,771,0,21,15,21,15,,,,
43,M. Zhabrailova,World,10.02.2003,,2021,singles,1304,0,2,11,2,11,,,,
43,M. Zhabrailova,World,10.02.2003,,2020,singles,,0,1,1,,,1,1,,
43,M. Zhabrailova,World,10.02.2003,,2023,doubles,900,0,11,12,9,9,2,3,,
43,M. Zhabrailova,World,10.02.2003,,2023,singles,737,2,21,12,19,9,2,3,,
43,M. Zhabrailova,World,10.02.2003,,2024,doubles,967,0,2,4,2,4,,,,
43,M. Zhabrailova,World,10.02.2003,,2024,singles,625,0,9,5,9,5,,,,
45,E. Margolina,Russia,01.01.1970,,,doubles,,,,,,,,,,
45,E. Margolina,Russia,01.01.1970,,1,doubles,1,1,1,1,1,1,1,1,1,1
45,E. Margolina,Russia,01.01.1970,,0,doubles,0,0,0,0,0,0,0,0,0,0
45,E. Margolina,Russia,01.01.1970,,2,doubles,2,2,2,2,2,2,2,2,2,2
45,E. Margolina,Russia,01.01.1970,,,singles,,,,,,,,,,
45,E. Margolina,Russia,01.01.1970,,1,singles,1,1,1,1,1,1,1,1,1,1
45,E. Margolina,Russia,01.01.1970,,0,singles,0,0,0,0,0,0,0,0,0,0
45,E. Margolina,Russia,01.01.1970,,2,singles,2,2,2,2,2,2,2,2,2,2
45,E. Margolina,Russia,01.01.1970,,6,doubles,6,6,6,6,6,6,6,6,6,6
45,E. Margolina,Russia,01.01.1970,,7,doubles,7,7,7,7,7,7,7,7,7,7
45,E. Margolina,Russia,01.01.1970,,4,singles,4,4,4,4,4,4,4,4,4,4
45,E. Margolina,Russia,01.01.1970,,5,singles,5,5,5,5,5,5,5,5,5,5
46,X. Yao,China,01.01.1970,,2022,doubles,543,5,34,14,32,12,2,2,,
46,X. Yao,China,01.01.1970,,2021,doubles,1258,1,7,2,7,2,,,,
46,X. Yao,China,01.01.1970,,2022,singles,532,0,57,29,56,27,1,2,,
46,X. Yao,China,01.01.1970,,2021,singles,1332,0,2,5,2,5,,,,
46,X. Yao,China,01.01.1970,,2023,doubles,941,0,7,12,7,10,0,2,,
46,X. Yao,China,01.01.1970,,2023,singles,482,1,25,17,25,14,0,3,,
46,X. Yao,China,01.01.1970,,2024,doubles,740,0,7,6,7,6,,,,
46,X. Yao,China,01.01.1970,,2024,singles,424,1,14,7,14,7,,,,
48,L. Brunskog,Sweden,02.01.1993,,2022,doubles,,0,0,2,0,1,0,1,,
48,L. Brunskog,Sweden,02.01.1993,,2021,doubles,1457,0,3,2,,,3,2,,
48,L. Brunskog,Sweden,02.01.1993,,2012,doubles,1143,0,2,2,2,2,,,,
48,L. Brunskog,Sweden,02.01.1993,,2022,singles,786,0,18,24,4,3,14,21,,
48,L. Brunskog,Sweden,02.01.1993,,2021,singles,1015,0,4,10,0,0,4,10,,
48,L. Brunskog,Sweden,02.01.1993,,2013,singles,759,0,1,4,1,2,0,2,,
48,L. Brunskog,Sweden,02.01.1993,,2012,singles,1083,0,1,6,0,2,1,4,,
48,L. Brunskog,Sweden,02.01.1993,,2011,singles,1111,0,4,4,2,2,2,2,,
48,L. Brunskog,Sweden,02.01.1993,,2023,singles,972,0,2,4,,,2,4,,
50,E. Jamshidi,Denmark,16.03.2001,,1,doubles,1,1,1,1,1,1,1,1,1,1
50,E. Jamshidi,Denmark,16.03.2001,,0,doubles,0,0,0,0,0,0,0,0,0,0
50,E. Jamshidi,Denmark,16.03.2001,,,doubles,,,,,,,,,,
50,E. Jamshidi,Denmark,16.03.2001,,2,doubles,2,2,2,2,2,2,2,2,2,2
50,E. Jamshidi,Denmark,16.03.2001,,2022,singles,1026,0,8,16,4,10,4,6,,
50,E. Jamshidi,Denmark,16.03.2001,,2021,singles,1174,0,4,13,4,6,0,7,,
50,E. Jamshidi,Denmark,16.03.2001,,2020,singles,1265,0,2,3,1,2,1,1,,
50,E. Jamshidi,Denmark,16.03.2001,,2023,doubles,1556,0,2,6,2,3,0,3,,
50,E. Jamshidi,Denmark,16.03.2001,,2022,doubles,1359,0,5,7,2,5,3,2,,
50,E. Jamshidi,Denmark,16.03.2001,,2021,doubles,,0,0,1,,,0,1,,
50,E. Jamshidi,Denmark,16.03.2001,,2023,singles,1113,0,7,17,7,15,0,2,,
51,C. Garri Murcia,Spain,20.01.1997,,2022,doubles,1253,0,4,7,1,1,2,5,1,1
51,C. Garri Murcia,Spain,20.01.1997,,2021,doubles,,0,0,3,,,0,2,0,1
51,C. Garri Murcia,Spain,20.01.1997,,2020,doubles,,0,0,2,,,0,2,,
51,C. Garri Murcia,Spain,20.01.1997,,2021,singles,,0,0,2,,,0,2,,
51,C. Garri Murcia,Spain,20.01.1997,,2020,singles,,0,0,1,,,0,1,,
51,C. Garri Murcia,Spain,20.01.1997,,2022,singles,,0,0,4,,,0,3,0,1
53,L. Meyer Auf Der Heide,Germany,31.01.2002,,2022,doubles,596,1,10,9,0,1,10,8,,
53,L. Meyer Auf Der Heide,Germany,31.01.2002,,2021,doubles,682,1,16,6,,,16,6,,
53,L. Meyer Auf Der Heide,Germany,31.01.2002,,2020,doubles,1263,0,1,0,,,1,0,,
53,L. Meyer Auf Der Heide,Germany,31.01.2002,,2022,singles,384,2,33,21,3,2,30,19,,
53,L. Meyer Auf Der Heide,Germany,31.01.2002,,2021,singles,661,1,20,9,,,20,9,,
53,L. Meyer Auf Der Heide,Germany,31.01.2002,,2020,singles,,0,2,1,,,2,1,,
53,L. Meyer Auf Der Heide,Germany,31.01.2002,,2023,doubles,302,2,26,17,2,2,24,15,,
53,L. Meyer Auf Der Heide,Germany,31.01.2002,,2023,singles,706,0,9,22,0,1,9,21,,
53,L. Meyer Auf Der Heide,Germany,31.01.2002,,2024,doubles,330,0,4,4,0,1,4,3,,
53,L. Meyer Auf Der Heide,Germany,31.01.2002,,2024,singles,745,1,10,7,2,2,8,5,,
55,D. Nweke,Nigeria,01.01.1970,,2022,doubles,984,0,7,12,0,5,7,7,,
55,D. Nweke,Nigeria,01.01.1970,,2021,doubles,,0,2,2,2,2,,,,
55,D. Nweke,Nigeria,01.01.1970,,1,singles,1,1,1,1,1,1,1,1,1,1
55,D. Nweke,Nigeria,01.01.1970,,0,singles,0,0,0,0,0,0,0,0,0,0
55,D. Nweke,Nigeria,01.01.1970,,,singles,,,,,,,,,,
55,D. Nweke,Nigeria,01.01.1970,,3,singles,3,3,3,3,3,3,3,3,3,3
55,D. Nweke,Nigeria,01.01.1970,,4,singles,4,4,4,4,4,4,4,4,4,4
55,D. Nweke,Nigeria,01.01.1970,,2,singles,2,2,2,2,2,2,2,2,2,2
55,D. Nweke,Nigeria,01.01.1970,,2023,doubles,1290,0,4,9,0,4,2,5,,
55,D. Nweke,Nigeria,01.01.1970,,2023,singles,,0,4,8,1,4,0,4,,
55,D. Nweke,Nigeria,01.01.1970,,2022,singles,1185,0,3,6,,,3,6,,
55,D. Nweke,Nigeria,01.01.1970,,2021,singles,,0,0,4,0,3,0,1,,
55,D. Nweke,Nigeria,01.01.1970,,2024,doubles,1584,0,0,2,,,0,2,,
55,D. Nweke,Nigeria,01.01.1970,,2024,singles,,0,0,1,,,0,1,,
57,P. Rodricks,India,01.01.1970,,2023,doubles,1545,0,0,3,0,2,0,1,,
57,P. Rodricks,India,01.01.1970,,2022,doubles,,0,2,5,0,1,2,4,,
57,P. Rodricks,India,01.01.1970,,2023,singles,,0,0,1,,,0,1,,
57,P. Rodricks,India,01.01.1970,,2022,singles,,0,1,4,,,1,4,,
58,S. Bhasin,India,01.01.1970,,2022,doubles,953,1,14,17,4,9,10,8,,
58,S. Bhasin,India,01.01.1970,,2021,doubles,1723,0,2,10,2,8,0,2,,
58,S. Bhasin,India,01.01.1970,,2022,singles,1156,0,8,16,2,8,6,8,,
58,S. Bhasin,India,01.01.1970,,2021,singles,,0,0,4,0,3,0,1,,
58,S. Bhasin,India,01.01.1970,,2020,singles,,0,0,1,,,0,1,,
58,S. Bhasin,India,01.01.1970,,2023,doubles,1340,0,1,15,1,10,0,5,,
58,S. Bhasin,India,01.01.1970,,2023,singles,1027,0,8,15,3,10,5,5,,
58,S. Bhasin,India,01.01.1970,,2024,doubles,1536,0,0,4,0,3,0,1,,
58,S. Bhasin,India,01.01.1970,,2024,singles,1267,0,1,2,0,1,1,1,,
59,I. Ibbou,Algeria,05.01.1999,https://api.api-tennis.com/logo-tennis/59_i-ibbou.jpg,2022,doubles,323,2,21,15,9,10,11,5,,
59,I. Ibbou,Algeria,05.01.1999,https://api.api-tennis.com/logo-tennis/59_i-ibbou.jpg,2021,doubles,838,1,7,2,6,1,,,,
59,I. Ibbou,Algeria,05.01.1999,https://api.api-tennis.com/logo-tennis/59_i-ibbou.jpg,2020,doubles,932,1,11,6,11,6,,,,
59,I. Ibbou,Algeria,05.01.1999,https://api.api-tennis.com/logo-tennis/59_i-ibbou.jpg,2016,doubles,765,0,2,1,,,2,1,,
59,I. Ibbou,Algeria,05.01.1999,https://api.api-tennis.com/logo-tennis/59_i-ibbou.jpg,2022,singles,467,1,20,22,6,13,14,8,,
59,I. Ibbou,Algeria,05.01.1999,https://api.api-tennis.com/logo-tennis/59_i-ibbou.jpg,2021,singles,735,0,7,4,7,4,,,,
59,I. Ibbou,Algeria,05.01.1999,https://api.api-tennis.com/logo-tennis/59_i-ibbou.jpg,2020,singles,602,0,12,12,12,12,,,,
59,I. Ibbou,Algeria,05.01.1999,https://api.api-tennis.com/logo-tennis/59_i-ibbou.jpg,2016,singles,852,0,1,1,,,1,1,,
59,I. Ibbou,Algeria,05.01.1999,https://api.api-tennis.com/logo-tennis/59_i-ibbou.jpg,2023,doubles,482,0,11,12,7,6,4,6,,
59,I. Ibbou,Algeria,05.01.1999,https://api.api-tennis.com/logo-tennis/59_i-ibbou.jpg,2023,singles,833,0,1,9,0,5,1,4,,
59,I. Ibbou,Algeria,05.01.1999,https://api.api-tennis.com/logo-tennis/59_i-ibbou.jpg,2024,doubles,512,0,3,3,1,2,2,1,,
59,I. Ibbou,Algeria,05.01.1999,https://api.api-tennis.com/logo-tennis/59_i-ibbou.jpg,2024,singles,814,0,3,5,2,2,1,3,,
60,W. J. Forys,Poland,25.12.1998,,2021,doubles,1500,0,0,3,,,0,3,,
60,W. J. Forys,Poland,25.12.1998,,2020,doubles,,0,0,2,0,2,,,,
60,W. J. Forys,Poland,25.12.1998,,2022,singles,,0,1,2,,,1,2,,
60,W. J. Forys,Poland,25.12.1998,,2021,singles,,0,0,1,,,0,1,,
60,W. J. Forys,Poland,25.12.1998,,2020,singles,,0,0,2,0,2,,,,
60,W. J. Forys,Poland,25.12.1998,,2022,doubles,1503,0,1,1,,,1,1,,
62,L. Stevens,Netherlands,08.06.1999,,2022,doubles,434,3,24,9,2,1,22,8,,
62,L. Stevens,Netherlands,08.06.1999,,2021,doubles,452,4,36,15,7,5,29,10,,
62,L. Stevens,Netherlands,08.06.1999,,2020,doubles,564,2,17,9,4,1,13,8,,
62,L. Stevens,Netherlands,08.06.1999,,2017,doubles,1030,0,0,1,0,1,,,,
62,L. Stevens,Netherlands,08.06.1999,,2022,singles,433,1,30,17,3,3,27,14,,
62,L. Stevens,Netherlands,08.06.1999,,2021,singles,673,0,12,23,3,4,9,19,,
62,L. Stevens,Netherlands,08.06.1999,,2020,singles,603,0,14,12,3,2,11,10,,
62,L. Stevens,Netherlands,08.06.1999,,2017,singles,,0,0,3,0,2,,,0,1
62,L. Stevens,Netherlands,08.06.1999,,2023,doubles,191,3,22,13,2,2,19,10,1,1
62,L. Stevens,Netherlands,08.06.1999,,2023,singles,505,0,11,16,2,2,8,13,0,1
63,M. Dagan Fruchtman,Israel,12.05.2003,,2022,doubles,900,0,6,11,6,10,,,,
63,M. Dagan Fruchtman,Israel,12.05.2003,,2021,doubles,1723,0,0,5,0,4,0,1,,
63,M. Dagan Fruchtman,Israel,12.05.2003,,2022,singles,995,0,9,14,8,13,1,1,,
63,M. Dagan Fruchtman,Israel,12.05.2003,,2021,singles,806,0,5,8,2,5,3,3,,
63,M. Dagan Fruchtman,Israel,12.05.2003,,2020,singles,,0,0,1,0,1,,,,
63,M. Dagan Fruchtman,Israel,12.05.2003,,2023,doubles,819,0,6,7,6,5,0,0,,
63,M. Dagan Fruchtman,Israel,12.05.2003,,2023,singles,942,0,3,6,3,4,0,1,,
64,O. Tjandramulia,Australia,11.05.1997,,2022,doubles,125,3,28,24,21,15,7,8,0,1
64,O. Tjandramulia,Australia,11.05.1997,,2021,doubles,152,3,31,16,11,8,20,8,,
64,O. Tjandramulia,Australia,11.05.1997,,2020,doubles,329,0,1,2,1,2,,,,
64,O. Tjandramulia,Australia,11.05.1997,,2019,doubles,289,0,0,1,,,0,1,,
64,O. Tjandramulia,Australia,11.05.1997,,2018,doubles,204,0,2,3,2,2,0,1,,
64,O. Tjandramulia,Australia,11.05.1997,,2017,doubles,257,0,1,2,1,2,,,,
64,O. Tjandramulia,Australia,11.05.1997,,2014,doubles,993,0,0,2,0,2,,,,
64,O. Tjandramulia,Australia,11.05.1997,,2022,singles,427,0,14,22,14,18,0,4,,
64,O. Tjandramulia,Australia,11.05.1997,,2021,singles,521,0,8,15,2,6,6,9,,
64,O. Tjandramulia,Australia,11.05.1997,,2020,singles,455,0,0,1,0,1,,,,
64,O. Tjandramulia,Australia,11.05.1997,,2019,singles,423,0,0,2,0,1,0,1,,
64,O. Tjandramulia,Australia,11.05.1997,,2018,singles,368,0,5,12,4,10,1,2,,
64,O. Tjandramulia,Australia,11.05.1997,,2017,singles,402,0,2,8,2,8,,,,
64,O. Tjandramulia,Australia,11.05.1997,,2016,singles,485,0,1,5,1,4,,,0,1
64,O. Tjandramulia,Australia,11.05.1997,,2015,singles,489,0,2,4,2,4,,,,
64,O. Tjandramulia,Australia,11.05.1997,,2014,singles,949,0,0,1,0,1,,,,
64,O. Tjandramulia,Australia,11.05.1997,,2013,singles,804,0,0,1,,,,,0,1
64,O. Tjandramulia,Australia,11.05.1997,,2012,singles,,0,0,1,0,1,,,,
64,O. Tjandramulia,Australia,11.05.1997,,2023,doubles,177,0,18,31,6,14,12,16,0,1
64,O. Tjandramulia,Australia,11.05.1997,,2023,singles,896,0,1,9,0,3,1,6,,
64,O. Tjandramulia,Australia,11.05.1997,,2024,doubles,234,0,4,4,4,4,,,,
64,O. Tjandramulia,Australia,11.05.1997,,2024,singles,991,0,0,1,0,1,,,,
65,S. Kimchi,Israel,12.01.2002,,2022,doubles,506,1,11,14,10,10,0,2,,
65,S. Kimchi,Israel,12.01.2002,,2021,doubles,423,2,22,12,12,6,10,6,,
65,S. Kimchi,Israel,12.01.2002,,2020,doubles,591,0,8,5,4,2,4,2,,
65,S. Kimchi,Israel,12.01.2002,,2019,doubles,579,0,2,2,,,1,1,1,1
65,S. Kimchi,Israel,12.01.2002,,2022,singles,541,0,12,17,11,16,0,1,,
65,S. Kimchi,Israel,12.01.2002,,2021,singles,469,1,25,16,15,6,10,10,,
65,S. Kimchi,Israel,12.01.2002,,2020,singles,917,0,1,3,1,2,0,1,,
65,S. Kimchi,Israel,12.01.2002,,2019,singles,983,0,0,3,0,1,0,1,0,1
65,S. Kimchi,Israel,12.01.2002,,2023,doubles,486,0,7,6,4,2,2,1,,
65,S. Kimchi,Israel,12.01.2002,,2023,singles,519,0,9,7,4,2,5,2,,
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2022,doubles,110,0,7,10,2,5,5,3,0,2
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2021,doubles,161,0,3,8,1,4,2,4,,
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2020,doubles,51,0,2,4,0,2,2,2,,
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2019,doubles,40,0,18,18,5,10,13,7,0,1
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2018,doubles,105,0,10,21,5,11,5,9,0,1
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2017,doubles,148,0,7,20,5,10,1,8,1,2
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2016,doubles,143,1,11,9,2,2,8,6,1,1
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2015,doubles,111,0,13,16,4,3,9,11,0,2
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2014,doubles,124,3,29,13,0,1,29,12,,
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2013,doubles,354,1,10,14,0,1,10,13,,
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2012,doubles,413,2,11,10,0,1,11,9,,
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2011,doubles,313,0,6,6,1,1,5,5,,
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2022,singles,25,0,31,26,9,12,21,10,1,3
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2021,singles,13,1,36,22,22,13,11,7,2,1
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2020,singles,9,0,27,16,12,12,15,4,,
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2019,singles,14,1,42,26,23,15,15,9,4,2
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2018,singles,17,1,33,26,12,15,20,9,1,2
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2017,singles,26,0,39,28,22,14,17,12,0,2
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2016,singles,52,3,34,24,12,13,22,9,0,2
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2015,singles,88,0,36,30,6,8,30,20,0,2
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2014,singles,61,5,56,25,0,3,56,22,,
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2013,singles,117,0,45,30,4,4,41,26,,
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2012,singles,179,5,43,16,0,1,43,15,,
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2011,singles,371,1,14,15,0,2,14,13,,
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2010,singles,415,0,0,1,,,0,1,,
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2023,singles,114,0,16,28,10,14,4,12,2,2
67,D. Schwartzman,Argentina,16.08.1992,https://api.api-tennis.com/logo-tennis/67_d-schwartzman.jpg,2023,doubles,342,0,2,4,0,1,2,3,,
