event_key,event_date,event_time,event_first_player,first_player_key,event_first_player_logo,event_second_player,second_player_key,event_second_player_logo,event_final_result,event_game_result,event_winner,event_status,event_type_type,tournament_name,tournament_key,tournament_round,tournament_season,event_live
11875219,2023-06-27,12:05,I. Shymanovich,223,https://api.api-tennis.com/logo-tennis/223_i-shymanovich.jpg,R. Sramkova,449,https://api.api-tennis.com/logo-tennis/449_r-sramkova.jpg,1 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875220,2023-06-27,12:05,C. Tauson,3007,https://api.api-tennis.com/logo-tennis/3007_c-tauson.jpg,E. Bektas,1796,,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875221,2023-06-27,12:10,S. Vickery,1790,https://api.api-tennis.com/logo-tennis/1790_s-vickery.jpg,S-W. Hsieh,2809,https://api.api-tennis.com/logo-tennis/2809_s-w-hsieh.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875222,2023-06-27,12:05,Y. Yuan,1112,https://api.api-tennis.com/logo-tennis/1112_y-yuan.jpg,B. Schoofs,2995,https://api.api-tennis.com/logo-tennis/2995_b-schoofs.jpg,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875223,2023-06-27,13:30,M. Andreeva,9534,,R. Vicens Mas,9354,,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875224,2023-06-27,13:35,E. Appleton,2598,,C. Zhao,1822,https://api.api-tennis.com/logo-tennis/1822_c-zhao.jpg,1 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875225,2023-06-27,13:30,M. Bjorklund,498,https://api.api-tennis.com/logo-tennis/498_m-bjorklund.jpg,V. Golubic,525,https://api.api-tennis.com/logo-tennis/525_v-golubic.jpg,1 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875737,2023-06-27,13:40,B. Strycova,2903,https://api.api-tennis.com/logo-tennis/2903_b-strycova.jpg,J. Ostapenko,2802,https://api.api-tennis.com/logo-tennis/2802_j-ostapenko.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Eastbourne,1358,WTA Eastbourne - 1/16-finals,2023,0
11875226,2023-06-27,14:50,J. Bouzas Maneiro,154,https://api.api-tennis.com/logo-tennis/154_j-bouzas-maneiro.jpg,A. Raina,1442,https://api.api-tennis.com/logo-tennis/1442_a-raina.jpg,2 - 1,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875738,2023-06-27,14:55,C. Giorgi,2812,https://api.api-tennis.com/logo-tennis/2812_c-giorgi.jpg,H. Watson,1155,https://api.api-tennis.com/logo-tennis/1155_h-watson.jpg,2 - 0,-,First Player,Finished,Wta Singles,WTA Eastbourne,1358,WTA Eastbourne - 1/16-finals,2023,0
11875227,2023-06-27,13:25,C. Burel,515,https://api.api-tennis.com/logo-tennis/515_c-burel.jpg,H. Sakatsume,115,,2 - 1,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875228,2023-06-27,14:55,K. Deichmann,459,https://api.api-tennis.com/logo-tennis/459_k-deichmann.jpg,B. Palicova,2280,https://api.api-tennis.com/logo-tennis/2280_b-palicova.jpg,1 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875229,2023-06-27,13:15,O. Dodin,523,https://api.api-tennis.com/logo-tennis/523_o-dodin.jpg,M. Barthel,171,https://api.api-tennis.com/logo-tennis/171_m-barthel.jpg,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875230,2023-06-27,13:10,M. Hontama,1787,https://api.api-tennis.com/logo-tennis/1787_m-hontama.jpg,T. Korpatsch,501,https://api.api-tennis.com/logo-tennis/501_t-korpatsch.jpg,1 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875231,2023-06-27,13:20,A. Li,2997,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,A. Krunic,443,https://api.api-tennis.com/logo-tennis/443_a-krunic.jpg,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875232,2023-06-27,13:20,C. Monnet,1831,,M. Chwalinska,1434,https://api.api-tennis.com/logo-tennis/1434_m-chwalinska.jpg,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875233,2023-06-27,13:25,A. Rus,508,https://api.api-tennis.com/logo-tennis/508_a-rus.jpg,D. Snigur,1131,,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875234,2023-06-27,14:40,K. Scott,186,https://api.api-tennis.com/logo-tennis/186_k-scott.jpg,O. Gadecki,1809,,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875235,2023-06-27,15:00,Z. Sonmez,4062,,D. Papamichail,1111,https://api.api-tennis.com/logo-tennis/1111_d-papamichail.jpg,1 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875236,2023-06-27,13:55,C. Vandeweghe,1120,https://api.api-tennis.com/logo-tennis/1120_c-vandeweghe.jpg,S. J. Jang,1803,https://api.api-tennis.com/logo-tennis/1803_s-j-jang.jpg,2 - 1,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875237,2023-06-27,14:30,M. Zacarias,1816,https://api.api-tennis.com/logo-tennis/1816_m-zacarias.jpg,C. Paquet,1142,https://api.api-tennis.com/logo-tennis/1142_c-paquet.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875238,2023-06-27,13:25,K. Zavatska,480,https://api.api-tennis.com/logo-tennis/480_k-zavatska.jpg,N. Bains,2567,https://api.api-tennis.com/logo-tennis/2567_n-bains.jpg,1 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875239,2023-06-27,16:15,E. Arango,1802,https://api.api-tennis.com/logo-tennis/1802_e-arango.jpg,J. Ponchet,472,https://api.api-tennis.com/logo-tennis/472_j-ponchet.jpg,2 - 1,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875240,2023-06-27,17:45,O. Danilovic,494,https://api.api-tennis.com/logo-tennis/494_o-danilovic.jpg,J. Cepelova,4071,https://api.api-tennis.com/logo-tennis/4071_j-cepelova.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875241,2023-06-27,16:05,I. Falconi,2937,https://api.api-tennis.com/logo-tennis/2937_i-falconi.jpg,S. Kenin,2904,https://api.api-tennis.com/logo-tennis/2904_s-kenin.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875242,2023-06-27,14:25,A. Hartono,1134,https://api.api-tennis.com/logo-tennis/1134_a-hartono.jpg,Y. Wickmayer,74,https://api.api-tennis.com/logo-tennis/74_y-wickmayer.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875243,2023-06-27,17:05,A. Konjuh,1824,https://api.api-tennis.com/logo-tennis/1824_a-konjuh.jpg,Y. In-Albon,1110,,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875244,2023-06-27,15:05,G. Minnen,2191,https://api.api-tennis.com/logo-tennis/2191_g-minnen.jpg,E. Bouchard,2941,https://api.api-tennis.com/logo-tennis/2941_e-bouchard.jpg,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875245,2023-06-27,15:35,R. Montgomery,2123,https://api.api-tennis.com/logo-tennis/2123_r-montgomery.jpg,M. Kempen,1995,https://api.api-tennis.com/logo-tennis/1995_m-kempen.jpg,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875246,2023-06-27,14:25,N. Noha Akugue,1029,,S. Janicijevic,470,,0 - 0,-,First Player,Retired,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875247,2023-06-27,15:55,G. Ruse,1151,https://api.api-tennis.com/logo-tennis/1151_g-ruse.jpg,I. Lacy,9398,,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875248,2023-06-27,17:30,D. Semenistaja,157,,M. Benoit,2289,https://api.api-tennis.com/logo-tennis/2289_m-benoit.jpg,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875249,2023-06-27,15:10,L. Siegemund,464,https://api.api-tennis.com/logo-tennis/464_l-siegemund.jpg,Ar. Rodionova,453,https://api.api-tennis.com/logo-tennis/453_ar-rodionova.jpg,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875250,2023-06-27,15:20,E. Silva,2028,,J. Riera,2281,,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875251,2023-06-27,16:25,T. Townsend,3214,https://api.api-tennis.com/logo-tennis/3214_t-townsend.jpg,I. Bara,28497,,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875252,2023-06-27,15:55,M. Uchijima,460,,N. Abduraimova,1439,,2 - 1,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875253,2023-06-27,15:55,S. Waltert,493,https://api.api-tennis.com/logo-tennis/493_s-waltert.jpg,L. Jeanjean,9118,,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875254,2023-06-27,14:40,V. Zvonareva,2822,https://api.api-tennis.com/logo-tennis/2822_v-zvonareva.jpg,L. Pigossi,1125,,2 - 1,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875255,2023-06-27,17:40,E. Avanesyan,1810,,F. Contreras Gomez,485,https://api.api-tennis.com/logo-tennis/485_f-contreras-gomez.jpg,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875256,2023-06-27,16:55,S. Bandecchi,484,https://api.api-tennis.com/logo-tennis/484_s-bandecchi.jpg,M. L. Carle,187,,1 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875257,2023-06-27,17:35,K. Birrell,92,,D. Yastremska,2813,https://api.api-tennis.com/logo-tennis/2813_d-yastremska.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875258,2023-06-27,17:50,V. Grammatikopoulou,504,https://api.api-tennis.com/logo-tennis/504_v-grammatikopoulou.jpg,N. Stevanovic,219,,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875259,2023-06-27,17:40,L. Havlickova,8975,https://api.api-tennis.com/logo-tennis/8975_l-havlickova.jpg,M. Bassols,135,,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875260,2023-06-27,15:30,D. Jakupovic,1427,,E. Andreeva,1958,,1 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875261,2023-06-27,17:35,R-L. Jani,442,https://api.api-tennis.com/logo-tennis/442_r-l-jani.jpg,H. Klugman,28620,,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875262,2023-06-27,17:25,V. Jimenez Kasintseva,1137,https://api.api-tennis.com/logo-tennis/1137_v-jimenez-kasintseva.jpg,A. Brogan,7716,,1 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875263,2023-06-27,16:50,E. Lys,2088,,K. Mladenovic,514,https://api.api-tennis.com/logo-tennis/514_k-mladenovic.jpg,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875264,2023-06-27,16:55,E. Mandlik,209,https://api.api-tennis.com/logo-tennis/209_e-mandlik.jpg,E. Jacquemot,1823,https://api.api-tennis.com/logo-tennis/1823_e-jacquemot.jpg,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875265,2023-06-27,18:20,C. Naef,10911,,K. Dmitruk,2298,,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875777,2023-06-27,16:55,R. Marino,479,,Xiy. Wang,463,https://api.api-tennis.com/logo-tennis/463_xiy-wang.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Eastbourne,1358,WTA Eastbourne - 1/16-finals,2023,0
11875266,2023-06-27,18:10,A. Robbe,91,,A. Krueger,196,,1 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875267,2023-06-27,15:50,D. Shnaider,7403,https://api.api-tennis.com/logo-tennis/7403_d-shnaider.jpg,L. Hovde,9522,,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875268,2023-06-27,18:20,M. Timofeeva,12869,https://api.api-tennis.com/logo-tennis/12869_m-timofeeva.jpg,Z. Bai,9107,,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875269,2023-06-27,16:40,M. Xu,9391,,S. Hunter,1783,https://api.api-tennis.com/logo-tennis/1783_s-sanders.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875270,2023-06-27,17:25,A. Zakharova,1794,,N. Hibino,465,https://api.api-tennis.com/logo-tennis/465_n-hibino.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Quarter-finals,2023,0
11875374,2023-06-27,14:35,L. Harris,2834,https://api.api-tennis.com/logo-tennis/2834_l-harris.jpg,R. Safiullin,1057,https://api.api-tennis.com/logo-tennis/1057_r-safiullin.jpg,2 - 0,-,First Player,Finished,Atp Singles,ATP Mallorca,3681,ATP Mallorca - 1/8-finals,2023,0
11875393,2023-06-27,12:10,A. Rinderknech,1902,https://api.api-tennis.com/logo-tennis/1902_a-rinderknech.jpg,A. Ramos,1090,https://api.api-tennis.com/logo-tennis/1090_a-ramos.jpg,2 - 0,-,First Player,Finished,Atp Singles,ATP Mallorca,3681,ATP Mallorca - 1/16-finals,2023,0
11875143,2023-06-27,12:10,L. Broady,410,https://api.api-tennis.com/logo-tennis/410_l-broady.jpg,J. Choinski,5979,https://api.api-tennis.com/logo-tennis/5979_j-choinski.jpg,2 - 0,-,First Player,Finished,Atp Singles,ATP Eastbourne,2052,ATP Eastbourne - 1/16-finals,2023,0
11875153,2023-06-27,14:25,A. Mannarino,438,https://api.api-tennis.com/logo-tennis/438_a-mannarino.jpg,G. Pella,2829,https://api.api-tennis.com/logo-tennis/2829_g-pella.jpg,2 - 1,-,First Player,Finished,Atp Singles,ATP Mallorca,3681,ATP Mallorca - 1/8-finals,2023,0
11874906,2023-06-27,12:05,M. Cecchinato,1095,https://api.api-tennis.com/logo-tennis/1095_m-cecchinato.jpg,M. McDonald,2839,https://api.api-tennis.com/logo-tennis/2839_m-mcdonald.jpg,0 - 2,-,Second Player,Finished,Atp Singles,ATP Eastbourne,2052,ATP Eastbourne - 1/16-finals,2023,0
11874909,2023-06-27,11:00,B. Van De Zandschulp,2972,https://api.api-tennis.com/logo-tennis/2972_b-van-de-zandschulp.jpg,M. Cressy,2961,https://api.api-tennis.com/logo-tennis/2961_m-cressy.jpg,-,-,,Cancelled,Atp Singles,ATP Eastbourne,2052,ATP Eastbourne - 1/16-finals,2023,0
11874910,2023-06-27,11:00,M. Ymer,1976,https://api.api-tennis.com/logo-tennis/1976_m-ymer.jpg,N. Jarry,400,https://api.api-tennis.com/logo-tennis/400_n-jarry.jpg,-,-,,Cancelled,Atp Singles,ATP Eastbourne,2052,ATP Eastbourne - 1/16-finals,2023,0
11874911,2023-06-27,17:40,Z. Zhang,590,https://api.api-tennis.com/logo-tennis/590_z-zhang.jpg,L. Sonego,2843,https://api.api-tennis.com/logo-tennis/2843_l-sonego.jpg,2 - 0,-,First Player,Finished,Atp Singles,ATP Eastbourne,2052,ATP Eastbourne - 1/16-finals,2023,0
11874912,2023-06-27,10:00,A. Bublik,1895,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,A. Ramos,1090,https://api.api-tennis.com/logo-tennis/1090_a-ramos.jpg,-,-,,Cancelled,Atp Singles,ATP Mallorca,3681,ATP Mallorca - 1/16-finals,2023,0
11874914,2023-06-27,12:10,C. Lestienne,1755,https://api.api-tennis.com/logo-tennis/1755_c-lestienne.jpg,J. Kubler,364,https://api.api-tennis.com/logo-tennis/364_j-kubler.jpg,2 - 1,-,First Player,Finished,Atp Singles,ATP Mallorca,3681,ATP Mallorca - 1/16-finals,2023,0
11874915,2023-06-27,17:10,F. Lopez,1078,https://api.api-tennis.com/logo-tennis/1078_f-lopez.jpg,M. Purcell,1749,https://api.api-tennis.com/logo-tennis/1749_m-purcell.jpg,2 - 0,-,First Player,Finished,Atp Singles,ATP Mallorca,3681,ATP Mallorca - 1/16-finals,2023,0
11875182,2023-06-27,16:10,D. E. Galan,1735,https://api.api-tennis.com/logo-tennis/1735_d-e-galan-riveros.jpg,M. Cressy,2961,https://api.api-tennis.com/logo-tennis/2961_m-cressy.jpg,0 - 2,-,Second Player,Finished,Atp Singles,ATP Eastbourne,2052,ATP Eastbourne - 1/16-finals,2023,0
11875183,2023-06-27,13:45,M. Ymer,1976,https://api.api-tennis.com/logo-tennis/1976_m-ymer.jpg,B. Van De Zandschulp,2972,https://api.api-tennis.com/logo-tennis/2972_b-van-de-zandschulp.jpg,2 - 1,-,First Player,Finished,Atp Singles,ATP Eastbourne,2052,ATP Eastbourne - 1/16-finals,2023,0
11875189,2023-06-27,18:45,P. Kotov,415,https://api.api-tennis.com/logo-tennis/415_p-kotov.jpg,A. Davidovich Fokina,2842,https://api.api-tennis.com/logo-tennis/2842_a-davidovich-fokina.jpg,2 - 1,-,First Player,Finished,Atp Singles,ATP Mallorca,3681,ATP Mallorca - 1/8-finals,2023,0
11875190,2023-06-27,16:10,C. Moutet,2674,https://api.api-tennis.com/logo-tennis/2674_c-moutet.jpg,R. Carballes Baena,593,https://api.api-tennis.com/logo-tennis/593_r-carballes-baena.jpg,2 - 0,-,First Player,Finished,Atp Singles,ATP Mallorca,3681,ATP Mallorca - 1/8-finals,2023,0
11875855,2023-06-28,16:25,M. Andreeva,9534,,C. Paquet,1142,https://api.api-tennis.com/logo-tennis/1142_c-paquet.jpg,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875856,2023-06-28,17:25,N. Bains,2567,https://api.api-tennis.com/logo-tennis/2567_n-bains.jpg,V. Golubic,525,https://api.api-tennis.com/logo-tennis/525_v-golubic.jpg,1 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875857,2023-06-28,16:35,C. Burel,515,https://api.api-tennis.com/logo-tennis/515_c-burel.jpg,J. Bouzas Maneiro,154,https://api.api-tennis.com/logo-tennis/154_j-bouzas-maneiro.jpg,1 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875858,2023-06-28,16:50,O. Dodin,523,https://api.api-tennis.com/logo-tennis/523_o-dodin.jpg,D. Papamichail,1111,https://api.api-tennis.com/logo-tennis/1111_d-papamichail.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875859,2023-06-28,18:05,A. Konjuh,1824,https://api.api-tennis.com/logo-tennis/1824_a-konjuh.jpg,E. Arango,1802,https://api.api-tennis.com/logo-tennis/1802_e-arango.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875860,2023-06-28,17:20,A. Li,2997,https://api.api-tennis.com/logo-tennis/2997_a-li.jpg,O. Gadecki,1809,,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875861,2023-06-28,18:55,G. Minnen,2191,https://api.api-tennis.com/logo-tennis/2191_g-minnen.jpg,R. Montgomery,2123,https://api.api-tennis.com/logo-tennis/2123_r-montgomery.jpg,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875862,2023-06-28,17:55,C. Monnet,1831,,T. Korpatsch,501,https://api.api-tennis.com/logo-tennis/501_t-korpatsch.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875863,2023-06-28,16:25,B. Palicova,2280,https://api.api-tennis.com/logo-tennis/2280_b-palicova.jpg,C. Vandeweghe,1120,https://api.api-tennis.com/logo-tennis/1120_c-vandeweghe.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875864,2023-06-28,17:05,A. Rus,508,https://api.api-tennis.com/logo-tennis/508_a-rus.jpg,C. Zhao,1822,https://api.api-tennis.com/logo-tennis/1822_c-zhao.jpg,1 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875865,2023-06-28,19:10,G. Ruse,1151,https://api.api-tennis.com/logo-tennis/1151_g-ruse.jpg,Y. Wickmayer,74,https://api.api-tennis.com/logo-tennis/74_y-wickmayer.jpg,1 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875866,2023-06-28,18:35,T. Townsend,3214,https://api.api-tennis.com/logo-tennis/3214_t-townsend.jpg,N. Noha Akugue,1029,,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875867,2023-06-28,17:35,M. Uchijima,460,,S. Kenin,2904,https://api.api-tennis.com/logo-tennis/2904_s-kenin.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875868,2023-06-28,18:25,S. Waltert,493,https://api.api-tennis.com/logo-tennis/493_s-waltert.jpg,J. Riera,2281,,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875880,2023-06-28,14:25,J. Pegula,2171,https://api.api-tennis.com/logo-tennis/2171_j-pegula.jpg,C. Osorio,2390,https://api.api-tennis.com/logo-tennis/2390_m-c-osorio-serrano.jpg,2 - 1,-,First Player,Finished,Wta Singles,WTA Eastbourne,1358,WTA Eastbourne - 1/8-finals,2023,0
11875389,2023-06-28,12:05,D. Kasatkina,1990,https://api.api-tennis.com/logo-tennis/1990_d-kasatkina.jpg,Ka. Pliskova,517,https://api.api-tennis.com/logo-tennis/517_ka-pliskova.jpg,2 - 1,-,First Player,Finished,Wta Singles,WTA Eastbourne,1358,WTA Eastbourne - 1/8-finals,2023,0
11875944,2023-06-28,18:30,E. Avanesyan,1810,,S. Hunter,1783,https://api.api-tennis.com/logo-tennis/1783_s-sanders.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875945,2023-06-28,16:55,Z. Bai,9107,,M. L. Carle,187,,2 - 1,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875946,2023-06-28,17:45,J. Cepelova,4071,https://api.api-tennis.com/logo-tennis/4071_j-cepelova.jpg,L. Siegemund,464,https://api.api-tennis.com/logo-tennis/464_l-siegemund.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875947,2023-06-28,19:00,R-L. Jani,442,https://api.api-tennis.com/logo-tennis/442_r-l-jani.jpg,N. Hibino,465,https://api.api-tennis.com/logo-tennis/465_n-hibino.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875948,2023-06-28,16:35,E. Lys,2088,,M. Bassols,135,,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875949,2023-06-28,17:10,E. Mandlik,209,https://api.api-tennis.com/logo-tennis/209_e-mandlik.jpg,N. Stevanovic,219,,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875950,2023-06-28,17:25,C. Naef,10911,,A. Krueger,196,,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875951,2023-06-28,18:05,D. Semenistaja,157,,V. Zvonareva,2822,https://api.api-tennis.com/logo-tennis/2822_v-zvonareva.jpg,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875952,2023-06-28,18:40,D. Shnaider,7403,https://api.api-tennis.com/logo-tennis/7403_d-shnaider.jpg,A. Brogan,7716,,0 - 2,-,Second Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875185,2023-06-28,18:55,L. Fernandez,2394,https://api.api-tennis.com/logo-tennis/2394_l-a-fernandez.jpg,A. Blinkova,1779,https://api.api-tennis.com/logo-tennis/1779_a-blinkova.jpg,0 - 2,-,Second Player,Finished,Wta Singles,WTA Bad Homburg,4228,WTA Bad Homburg - 1/8-finals,2023,0
11875953,2023-06-28,18:35,D. Yastremska,2813,https://api.api-tennis.com/logo-tennis/2813_d-yastremska.jpg,E. Andreeva,1958,,2 - 0,-,First Player,Finished,Wta Singles,WTA Wimbledon,1379,WTA Wimbledon - Semi-finals,2023,0
11875206,2023-06-28,14:10,M. Sherif,510,https://api.api-tennis.com/logo-tennis/510_m-sherif.jpg,L. Bronzetti,516,https://api.api-tennis.com/logo-tennis/516_l-bronzetti.jpg,1 - 2,-,Second Player,Finished,Wta Singles,WTA Bad Homburg,4228,WTA Bad Homburg - 1/8-finals,2023,0
